U.S. Custom Ports,Address,bing_type,bing_confidence,bing_latitude,bing_longitude,Coast,Year,Value
"West Palm Beach, FL","1 E 11th Street, Riviera Beach, FL",Address,High,26.768760681152344,-80.0532455444336,A,2013,1280854.39
"West Palm Beach, FL","1 E 11th Street, Riviera Beach, FL",Address,High,26.768760681152344,-80.0532455444336,A,2014,1337542.17
"Wilmington, DE","1 Hausel Road, Wilmington, DE",Address,High,39.715309143066406,-75.52974700927734,A,1997,920510.72
"Wilmington, DE","1 Hausel Road, Wilmington, DE",Address,High,39.715309143066406,-75.52974700927734,A,1998,1119904.25
"Wilmington, DE","1 Hausel Road, Wilmington, DE",Address,High,39.715309143066406,-75.52974700927734,A,1999,1177688.97
"Wilmington, DE","1 Hausel Road, Wilmington, DE",Address,High,39.715309143066406,-75.52974700927734,A,2000,1076741.51
"Wilmington, DE","1 Hausel Road, Wilmington, DE",Address,High,39.715309143066406,-75.52974700927734,A,2001,1119156.92
"Wilmington, DE","1 Hausel Road, Wilmington, DE",Address,High,39.715309143066406,-75.52974700927734,A,2002,1179588.32
"Wilmington, DE","1 Hausel Road, Wilmington, DE",Address,High,39.715309143066406,-75.52974700927734,A,2003,1653627.9
"Wilmington, DE","1 Hausel Road, Wilmington, DE",Address,High,39.715309143066406,-75.52974700927734,A,2004,1261744.64
"Wilmington, DE","1 Hausel Road, Wilmington, DE",Address,High,39.715309143066406,-75.52974700927734,A,2005,1305132.5
"Wilmington, DE","1 Hausel Road, Wilmington, DE",Address,High,39.715309143066406,-75.52974700927734,A,2006,1397144.06
"Wilmington, DE","1 Hausel Road, Wilmington, DE",Address,High,39.715309143066406,-75.52974700927734,A,2007,1516471.2199999997
"Wilmington, DE","1 Hausel Road, Wilmington, DE",Address,High,39.715309143066406,-75.52974700927734,A,2008,1545021.7199999997
"Wilmington, DE","1 Hausel Road, Wilmington, DE",Address,High,39.715309143066406,-75.52974700927734,A,2009,1354675.9699999995
"Wilmington, DE","1 Hausel Road, Wilmington, DE",Address,High,39.715309143066406,-75.52974700927734,A,2010,1341486.8699999994
"Wilmington, DE","1 Hausel Road, Wilmington, DE",Address,High,39.715309143066406,-75.52974700927734,A,2011,1418332.6700000004
"Wilmington, DE","1 Hausel Road, Wilmington, DE",Address,High,39.715309143066406,-75.52974700927734,A,2012,1587715.3900000001
"Wilmington, DE","1 Hausel Road, Wilmington, DE",Address,High,39.715309143066406,-75.52974700927734,A,2013,1698479.51
"Wilmington, DE","1 Hausel Road, Wilmington, DE",Address,High,39.715309143066406,-75.52974700927734,A,2014,1775960.6
"Wilmington, NC","1200 Castle Hayne Road, Wilmington, NC",Address,High,34.26055145263672,-77.93611907958984,A,1997,662954.7
"Wilmington, NC","1200 Castle Hayne Road, Wilmington, NC",Address,High,34.26055145263672,-77.93611907958984,A,1998,643087.8100000005
"Wilmington, NC","1200 Castle Hayne Road, Wilmington, NC",Address,High,34.26055145263672,-77.93611907958984,A,1999,579392.09
"Wilmington, NC","1200 Castle Hayne Road, Wilmington, NC",Address,High,34.26055145263672,-77.93611907958984,A,2000,572762.26
"Wilmington, NC","1200 Castle Hayne Road, Wilmington, NC",Address,High,34.26055145263672,-77.93611907958984,A,2001,527845.67
"Wilmington, NC","1200 Castle Hayne Road, Wilmington, NC",Address,High,34.26055145263672,-77.93611907958984,A,2002,549281.57
"Wilmington, NC","1200 Castle Hayne Road, Wilmington, NC",Address,High,34.26055145263672,-77.93611907958984,A,2003,546675.7699999994
"Wilmington, NC","1200 Castle Hayne Road, Wilmington, NC",Address,High,34.26055145263672,-77.93611907958984,A,2004,577880.31
"Wilmington, NC","1200 Castle Hayne Road, Wilmington, NC",Address,High,34.26055145263672,-77.93611907958984,A,2005,729631.5599999988
"Wilmington, NC","1200 Castle Hayne Road, Wilmington, NC",Address,High,34.26055145263672,-77.93611907958984,A,2006,930754.6599999993
"Wilmington, NC","1200 Castle Hayne Road, Wilmington, NC",Address,High,34.26055145263672,-77.93611907958984,A,2007,1191022.810000001
"Wilmington, NC","1200 Castle Hayne Road, Wilmington, NC",Address,High,34.26055145263672,-77.93611907958984,A,2008,1171983.4599999995
"Wilmington, NC","1200 Castle Hayne Road, Wilmington, NC",Address,High,34.26055145263672,-77.93611907958984,A,2009,1558497.8299999998
"Wilmington, NC","1200 Castle Hayne Road, Wilmington, NC",Address,High,34.26055145263672,-77.93611907958984,A,2010,1695101.6099999996
"Wilmington, NC","1200 Castle Hayne Road, Wilmington, NC",Address,High,34.26055145263672,-77.93611907958984,A,2011,1881784.2200000002
"Wilmington, NC","1200 Castle Hayne Road, Wilmington, NC",Address,High,34.26055145263672,-77.93611907958984,A,2012,1681303.2500000002
"Wilmington, NC","1200 Castle Hayne Road, Wilmington, NC",Address,High,34.26055145263672,-77.93611907958984,A,2013,1929861.9
"Wilmington, NC","1200 Castle Hayne Road, Wilmington, NC",Address,High,34.26055145263672,-77.93611907958984,A,2014,2073474.46
,,,,,,,1997,1.246959786E8
,,,,,,,1998,1.2792677247999997E8
,,,,,,,1999,1.3554191154E8
,,,,,,,2000,1.4441676686000007E8
,,,,,,,2001,1.4414144292E8
,,,,,,,2002,1.5391650949999973E8
,,,,,,,2003,1.6568967876999992E8
,,,,,,,2004,1.8686449387000006E8
,,,,,,,2005,2.048079765500001E8
,,,,,,,2006,2.170378991599997E8
,,,,,,,2007,2.3346555888999996E8
,,,,,,,2008,2.2950292475999993E8
,,,,,,,2010,2.2966518851999998E8
,,,,,,,2011,2.3962812220999998E8
,,,,,,,2012,2.4496732550999996E8
,,,,,,,2013,2.5729545903999993E8
,,,,,,,2014,2.6489258741E8
